#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1620	chr9	135782774	135783054	CpG: 22	280	22	163	15.7	58.2	0.93
1620	chr9	135786262	135786621	CpG: 39	359	39	268	21.7	74.7	0.78
1620	chr9	135789035	135789313	CpG: 22	278	22	193	15.8	69.4	0.66
1621	chr9	135792035	135792248	CpG: 16	213	16	142	15	66.7	0.68
1621	chr9	135817930	135819253	CpG: 96	1323	96	767	14.5	58	0.88
1621	chr9	135906616	135908479	CpG: 213	1863	213	1217	22.9	65.3	1.08
1622	chr9	135931390	135931680	CpG: 25	290	25	187	17.2	64.5	0.83
1622	chr9	135960793	135961593	CpG: 80	800	80	504	20	63	1.02
1622	chr9	135981389	135982159	CpG: 58	770	58	515	15.1	66.9	0.68
1622	chr9	135989945	135990181	CpG: 22	236	22	163	18.6	69.1	0.8
1622	chr9	136011486	136012075	CpG: 69	589	69	421	23.4	71.5	0.92
1622	chr9	136049928	136052175	CpG: 194	2247	194	1521	17.3	67.7	0.75
1623	chr9	136074802	136075621	CpG: 54	819	54	523	13.2	63.9	0.65
1623	chr9	136093991	136096000	CpG: 235	2009	235	1477	23.4	73.5	0.87
1623	chr9	136101479	136101838	CpG: 28	359	28	240	15.6	66.9	0.71
1623	chr9	136116188	136117050	CpG: 66	862	66	527	15.3	61.1	0.83
1623	chr9	136118016	136119465	CpG: 154	1449	154	945	21.3	65.2	1
1623	chr9	136122775	136123002	CpG: 17	227	17	150	15	66.1	0.7
1623	chr9	136132470	136133045	CpG: 45	575	45	376	15.7	65.4	0.73
1623	chr9	136133371	136133986	CpG: 51	615	51	388	16.6	63.1	0.84
1623	chr9	136177909	136178230	CpG: 27	321	27	225	16.8	70.1	0.73
1624	chr9	136192667	136194246	CpG: 179	1579	179	1145	22.7	72.5	0.87
1624	chr9	136198574	136203626	CpG: 386	5052	386	3248	15.3	64.3	0.74
1624	chr9	136204819	136205410	CpG: 59	591	59	410	20	69.4	0.84
1624	chr9	136236570	136236806	CpG: 18	236	18	151	15.3	64	0.75
1624	chr9	136245355	136246050	CpG: 88	695	88	460	25.3	66.2	1.17
1624	chr9	136250164	136250442	CpG: 21	278	21	182	15.1	65.5	0.72
1624	chr9	136251662	136252583	CpG: 87	921	87	684	18.9	74.3	0.71
1624	chr9	136267261	136267714	CpG: 46	453	46	331	20.3	73.1	0.76
1624	chr9	136290517	136290757	CpG: 21	240	21	178	17.5	74.2	0.64
1624	chr9	136292708	136292927	CpG: 20	219	20	147	18.3	67.1	0.81
1624	chr9	136295891	136296180	CpG: 21	289	21	192	14.5	66.4	0.67
1625	chr9	136327440	136327937	CpG: 60	497	60	300	24.1	60.4	1.33
1625	chr9	136334359	136334772	CpG: 30	413	30	279	14.5	67.6	0.66
1625	chr9	136336819	136337071	CpG: 21	252	21	168	16.7	66.7	0.75
1625	chr9	136342324	136343066	CpG: 56	742	56	527	15.1	71	0.62
1625	chr9	136345259	136345505	CpG: 19	246	19	171	15.4	69.5	0.64
1625	chr9	136352058	136352324	CpG: 25	266	25	162	18.8	60.9	1.02
1625	chr9	136361071	136361560	CpG: 35	489	35	323	14.3	66.1	0.66
1625	chr9	136363390	136364623	CpG: 121	1233	121	801	19.6	65	0.93
1625	chr9	136367549	136367944	CpG: 33	395	33	287	16.7	72.7	0.65
1625	chr9	136370739	136371438	CpG: 51	699	51	475	14.6	68	0.64
1625	chr9	136399634	136400361	CpG: 97	727	97	559	26.7	76.9	0.91
1625	chr9	136407088	136407395	CpG: 27	307	27	197	17.6	64.2	0.86
1625	chr9	136410015	136411343	CpG: 138	1328	138	847	20.8	63.8	1.03
1625	chr9	136418308	136418517	CpG: 21	209	21	146	20.1	69.9	0.83
1625	chr9	136418902	136419136	CpG: 17	234	17	140	14.5	59.8	0.81
1625	chr9	136423010	136424079	CpG: 72	1069	72	653	13.5	61.1	0.73
1625	chr9	136431828	136432841	CpG: 76	1013	76	684	15	67.5	0.66
1625	chr9	136434275	136434496	CpG: 16	221	16	149	14.5	67.4	0.73
1625	chr9	136438387	136440049	CpG: 165	1662	165	1163	19.9	70	0.82
1626	chr9	136447266	136447469	CpG: 19	203	19	128	18.7	63.1	0.96
1626	chr9	136451185	136451414	CpG: 18	229	18	151	15.7	65.9	0.72
1626	chr9	136455071	136455353	CpG: 22	282	22	192	15.6	68.1	0.7
1626	chr9	136466231	136466691	CpG: 40	460	40	301	17.4	65.4	0.82
1626	chr9	136472733	136472957	CpG: 17	224	17	140	15.2	62.5	0.78
1626	chr9	136474033	136474298	CpG: 18	265	18	174	13.6	65.7	0.66
1626	chr9	136482658	136484722	CpG: 227	2064	227	1472	22	71.3	0.88
1626	chr9	136496950	136497535	CpG: 47	585	47	403	16.1	68.9	0.68
1626	chr9	136498737	136499408	CpG: 49	671	49	438	14.6	65.3	0.69
1626	chr9	136500568	136500835	CpG: 27	267	27	183	20.2	68.5	0.87
1626	chr9	136501753	136502588	CpG: 65	835	65	581	15.6	69.6	0.65
1626	chr9	136502960	136503258	CpG: 21	298	21	195	14.1	65.4	0.66
1626	chr9	136504588	136505936	CpG: 111	1348	111	931	16.5	69.1	0.69
1626	chr9	136506426	136507117	CpG: 57	691	57	475	16.5	68.7	0.7
1626	chr9	136508236	136508449	CpG: 17	213	17	142	16	66.7	0.72
1626	chr9	136509617	136509974	CpG: 28	357	28	237	15.7	66.4	0.71
1626	chr9	136510637	136510840	CpG: 22	203	22	141	21.7	69.5	0.91
1626	chr9	136511214	136511420	CpG: 16	206	16	141	15.5	68.4	0.67
1626	chr9	136514493	136514793	CpG: 22	300	22	200	14.7	66.7	0.66
1626	chr9	136515515	136515767	CpG: 23	252	23	175	18.3	69.4	0.78
1626	chr9	136517715	136517953	CpG: 24	238	24	159	20.2	66.8	0.9
1626	chr9	136522663	136523066	CpG: 36	403	36	295	17.9	73.2	0.67
1626	chr9	136526651	136527057	CpG: 30	406	30	280	14.8	69	0.62
1626	chr9	136531665	136531990	CpG: 29	325	29	230	17.8	70.8	0.73
1626	chr9	136533866	136534075	CpG: 18	209	18	136	17.2	65.1	0.81
1626	chr9	136544589	136547080	CpG: 263	2491	263	1716	21.1	68.9	0.89
1627	chr9	136632448	136633224	CpG: 49	776	49	454	12.6	58.5	0.74
1627	chr9	136653753	136653974	CpG: 21	221	21	155	19	70.1	0.78
1627	chr9	136656802	136657107	CpG: 20	305	20	201	13.1	65.9	0.61
1627	chr9	136658495	136658817	CpG: 23	322	23	214	14.3	66.5	0.65
1627	chr9	136659207	136659463	CpG: 22	256	22	185	17.2	72.3	0.69
1627	chr9	136665352	136666553	CpG: 162	1201	162	943	27	78.5	0.88
1627	chr9	136670547	136670834	CpG: 29	287	29	185	20.2	64.5	0.98
1627	chr9	136686517	136687425	CpG: 91	908	91	617	20	68	0.87
1627	chr9	136687747	136688163	CpG: 35	416	35	304	16.8	73.1	0.63
1627	chr9	136692372	136692596	CpG: 19	224	19	152	17	67.9	0.74
1627	chr9	136694576	136694804	CpG: 17	228	17	160	14.9	70.2	0.61
1627	chr9	136695985	136696309	CpG: 23	324	23	218	14.2	67.3	0.63
1627	chr9	136701393	136701678	CpG: 21	285	21	178	14.7	62.5	0.76
1628	chr9	136711848	136712981	CpG: 132	1133	132	813	23.3	71.8	0.91
1628	chr9	136723170	136723679	CpG: 43	509	43	351	16.9	69	0.71
1628	chr9	136727790	136728976	CpG: 146	1186	146	878	24.6	74	0.9
1628	chr9	136739610	136739829	CpG: 19	219	19	150	17.4	68.5	0.74
1628	chr9	136746188	136746433	CpG: 21	245	21	177	17.1	72.2	0.85
1628	chr9	136760445	136760702	CpG: 24	257	24	177	18.7	68.9	0.79
1628	chr9	136769404	136769615	CpG: 14	211	14	169	13.3	80.1	0.82
1628	chr9	136770163	136770582	CpG: 49	419	49	360	23.4	85.9	0.93
1628	chr9	136790798	136791526	CpG: 64	728	64	511	17.6	70.2	0.74
1628	chr9	136799531	136800628	CpG: 83	1097	83	754	15.1	68.7	0.64
1628	chr9	136807501	136808771	CpG: 157	1270	157	885	24.7	69.7	1.02
1628	chr9	136821211	136821989	CpG: 86	778	86	528	22.1	67.9	0.97
1628	chr9	136831765	136831988	CpG: 20	223	20	153	17.9	68.6	0.79
1629	chr9	136839238	136839504	CpG: 19	266	19	175	14.3	65.8	0.66
1629	chr9	136840393	136840633	CpG: 25	240	25	182	20.8	75.8	0.74
1629	chr9	136843824	136850166	CpG: 644	6342	644	4236	20.3	66.8	0.92
1629	chr9	136866200	136866754	CpG: 84	554	84	429	30.3	77.4	1.01
1629	chr9	136885954	136887075	CpG: 137	1121	137	793	24.4	70.7	0.98
1629	chr9	136889870	136890241	CpG: 42	371	42	240	22.6	64.7	1.11
1629	chr9	136907965	136908372	CpG: 31	407	31	243	15.2	59.7	0.86
1629	chr9	136909552	136909885	CpG: 24	333	24	225	14.4	67.6	0.64
1629	chr9	136940964	136944988	CpG: 307	4024	307	2700	15.3	67.1	0.68
1629	chr9	136949840	136950241	CpG: 33	401	33	235	16.5	58.6	0.96
1629	chr9	136952861	136953107	CpG: 17	246	17	160	13.8	65	0.66
1630	chr9	136977785	136979061	CpG: 131	1276	131	952	20.5	74.6	0.78
1630	chr9	136984821	136986128	CpG: 102	1307	102	942	15.6	72.1	0.6
1630	chr9	136991860	136992728	CpG: 78	868	78	528	18	60.8	0.97
1630	chr9	136994482	136995891	CpG: 131	1409	131	993	18.6	70.5	0.75
1630	chr9	137007502	137007753	CpG: 19	251	19	170	15.1	67.7	0.67
1630	chr9	137009983	137010359	CpG: 39	376	39	260	20.7	69.1	0.88
1630	chr9	137011366	137011964	CpG: 41	598	41	391	13.7	65.4	0.66
1630	chr9	137015426	137015815	CpG: 33	389	33	266	17	68.4	0.73
1630	chr9	137017057	137018433	CpG: 93	1376	93	888	13.5	64.5	0.65
1630	chr9	137020317	137020599	CpG: 22	282	22	195	15.6	69.1	0.69
1630	chr9	137022726	137023040	CpG: 26	314	26	217	16.6	69.1	0.7
1630	chr9	137027745	137028995	CpG: 182	1250	182	965	29.1	77.2	0.98
1630	chr9	137030791	137031544	CpG: 58	753	58	503	15.4	66.8	0.69
1630	chr9	137045331	137046689	CpG: 135	1358	135	900	19.9	66.3	0.9
1630	chr9	137048647	137049263	CpG: 57	616	57	403	18.5	65.4	0.87
1630	chr9	137053454	137054485	CpG: 121	1031	121	771	23.5	74.8	0.84
1630	chr9	137069703	137070832	CpG: 135	1129	135	813	23.9	72	0.92
1630	chr9	137077047	137079513	CpG: 213	2466	213	1689	17.3	68.5	0.74
1630	chr9	137085925	137087435	CpG: 157	1510	157	1049	20.8	69.5	0.86
1631	chr9	137103394	137103596	CpG: 14	202	14	117	13.9	57.9	0.85
1631	chr9	137110715	137110921	CpG: 18	206	18	149	17.5	72.3	0.67
1631	chr9	137113848	137115021	CpG: 144	1173	144	798	24.6	68	1.08
1631	chr9	137129295	137130558	CpG: 153	1263	153	908	24.2	71.9	0.94
1631	chr9	137138783	137139724	CpG: 117	941	117	619	24.9	65.8	1.16
1631	chr9	137145639	137146116	CpG: 45	477	45	322	18.9	67.5	0.83
1631	chr9	137147833	137148556	CpG: 52	723	52	440	14.4	60.9	0.78
1631	chr9	137156610	137157278	CpG: 65	668	65	471	19.5	70.5	0.8
1631	chr9	137160916	137163385	CpG: 180	2469	180	1602	14.6	64.9	0.71
1631	chr9	137163596	137163980	CpG: 27	384	27	246	14.1	64.1	0.69
1631	chr9	137167283	137170412	CpG: 291	3129	291	2165	18.6	69.2	0.78
1631	chr9	137174340	137174630	CpG: 22	290	22	195	15.2	67.2	0.67
1631	chr9	137180706	137180923	CpG: 17	217	17	143	15.7	65.9	0.73
1631	chr9	137184877	137185312	CpG: 36	435	36	299	16.6	68.7	0.7
1631	chr9	137188013	137189401	CpG: 145	1388	145	973	20.9	70.1	0.85
1631	chr9	137199728	137201234	CpG: 172	1506	172	1050	22.8	69.7	0.94
1631	chr9	137204869	137206013	CpG: 118	1144	118	780	20.6	68.2	0.89
1631	chr9	137213048	137213321	CpG: 22	273	22	160	16.1	58.6	0.96
1631	chr9	137217297	137217540	CpG: 19	243	19	158	15.6	65	0.78
1631	chr9	137218177	137218497	CpG: 26	320	26	210	16.2	65.6	0.76
1631	chr9	137220348	137220938	CpG: 47	590	47	403	15.9	68.3	0.69
1631	chr9	137221534	137224014	CpG: 188	2480	188	1647	15.2	66.4	0.69
1632	chr9	137234110	137234571	CpG: 35	461	35	323	15.2	70.1	0.62
1632	chr9	137240254	137242116	CpG: 188	1862	188	1231	20.2	66.1	0.93
1632	chr9	137254753	137255880	CpG: 136	1127	136	843	24.1	74.8	0.87
1632	chr9	137262955	137263213	CpG: 24	258	24	169	18.6	65.5	0.88
1632	chr9	137272747	137273000	CpG: 20	253	20	182	15.8	71.9	0.61
1632	chr9	137278161	137281653	CpG: 341	3492	341	2423	19.5	69.4	0.81
1632	chr9	137294851	137296614	CpG: 153	1763	153	1077	17.4	61.1	0.93
1632	chr9	137301049	137303023	CpG: 291	1974	291	1504	29.5	76.2	1.02
1632	chr9	137316100	137316613	CpG: 63	513	63	403	24.6	78.6	0.8
1632	chr9	137322414	137323613	CpG: 99	1199	99	844	16.5	70.4	0.72
1632	chr9	137353798	137354163	CpG: 31	365	31	262	17	71.8	0.67
1633	chr9	137368473	137369196	CpG: 65	723	65	542	18	75	0.67
1633	chr9	137370909	137371576	CpG: 56	667	56	451	16.8	67.6	0.73
1633	chr9	137374261	137374541	CpG: 23	280	23	187	16.4	66.8	0.74
1633	chr9	137379011	137379494	CpG: 34	483	34	322	14.1	66.7	0.9
1633	chr9	137381903	137382190	CpG: 30	287	30	213	20.9	74.2	1.32
1633	chr9	137394201	137394580	CpG: 27	379	27	273	14.2	72	0.87
1633	chr9	137398540	137399035	CpG: 48	495	48	328	19.4	66.3	1.04
1633	chr9	137406886	137407374	CpG: 54	488	54	367	22.1	75.2	0.79
1633	chr9	137416442	137418005	CpG: 156	1563	156	1122	20	71.8	0.78
1633	chr9	137422708	137424211	CpG: 185	1503	185	1175	24.6	78.2	0.8
1633	chr9	137436168	137436458	CpG: 25	290	25	217	17.2	74.8	0.62
1633	chr9	137438435	137438688	CpG: 21	253	21	180	16.6	71.1	0.66
1633	chr9	137441306	137441869	CpG: 57	563	57	426	20.2	75.7	0.71
1633	chr9	137449151	137449503	CpG: 26	352	26	238	14.8	67.6	0.65
1633	chr9	137453388	137453868	CpG: 41	480	41	337	17.1	70.2	0.7
1633	chr9	137455252	137455518	CpG: 22	266	22	188	16.5	70.7	0.66
1633	chr9	137458366	137459592	CpG: 119	1226	119	801	19.4	65.3	0.91
1633	chr9	137461862	137462535	CpG: 56	673	56	465	16.6	69.1	0.7
1633	chr9	137466754	137467030	CpG: 20	276	20	183	14.5	66.3	0.85
1633	chr9	137480914	137481129	CpG: 17	215	17	143	15.8	66.5	0.71
1634	chr9	137494872	137495299	CpG: 29	427	29	289	13.6	67.7	0.61
1634	chr9	137500766	137501303	CpG: 43	537	43	362	16	67.4	0.71
1634	chr9	137506800	137507004	CpG: 17	204	17	121	16.7	59.3	0.97
1634	chr9	137523174	137523404	CpG: 19	230	19	152	16.5	66.1	0.76
1634	chr9	137543275	137543503	CpG: 17	228	17	144	14.9	63.2	0.76
1634	chr9	137551175	137552439	CpG: 154	1264	154	891	24.4	70.5	0.98
1634	chr9	137578550	137579229	CpG: 68	679	68	433	20	63.8	0.99
1634	chr9	137589767	137591269	CpG: 184	1502	184	1015	24.5	67.6	1.07
1634	chr9	137604759	137606439	CpG: 193	1680	193	1272	23	75.7	0.85
1634	chr9	137618440	137619520	CpG: 139	1080	139	747	25.7	69.2	1.08
1635	chr9	137693559	137694479	CpG: 67	920	67	630	14.6	68.5	0.63
1635	chr9	137717989	137718229	CpG: 24	240	24	155	20	64.6	1.05
1635	chr9	137752182	137752397	CpG: 21	215	21	135	19.5	62.8	1.03
1636	chr9	137780673	137781373	CpG: 62	700	62	408	17.7	58.3	1.37
1636	chr9	137788668	137789322	CpG: 59	654	59	447	18	68.3	0.78
1636	chr9	137809406	137809614	CpG: 16	208	16	145	15.4	69.7	0.64
1636	chr9	137809839	137810312	CpG: 62	473	62	335	26.2	70.8	1.09
1636	chr9	137814400	137814614	CpG: 19	214	19	139	17.8	65	0.84
1636	chr9	137818479	137819673	CpG: 147	1194	147	801	24.6	67.1	1.17
1636	chr9	137833034	137833410	CpG: 28	376	28	243	14.9	64.6	0.72
1636	chr9	137834026	137835444	CpG: 132	1418	132	961	18.6	67.8	0.81
1636	chr9	137841076	137842295	CpG: 111	1219	111	828	18.2	67.9	1.36
1636	chr9	137842499	137842711	CpG: 15	212	15	140	14.2	66	1.38
1636	chr9	137876848	137879061	CpG: 251	2213	251	1573	22.7	71.1	0.91
1636	chr9	137882679	137882955	CpG: 19	276	19	167	13.8	60.5	0.75
1637	chr9	137921309	137922336	CpG: 74	1027	74	582	14.4	56.7	0.9
1638	chr9	138022785	138023711	CpG: 108	926	108	632	23.3	68.3	1.01
1638	chr9	138046856	138047074	CpG: 18	218	18	145	16.5	66.5	0.75
1638	chr9	138147698	138148159	CpG: 49	461	49	312	21.3	67.7	0.93
1639	chr9	138150056	138150661	CpG: 61	605	61	419	20.2	69.3	0.86
1639	chr9	138174943	138175739	CpG: 62	796	62	530	15.6	66.6	0.7
1639	chr9	138220919	138221140	CpG: 27	221	27	155	24.4	70.1	0.99
585	chrX	14181	14793	CpG: 62	612	62	404	20.3	66	0.97
585	chrX	19133	20029	CpG: 85	896	85	546	19	60.9	1.07
585	chrX	94835	95206	CpG: 30	371	30	250	16.2	67.4	0.87
586	chrX	226432	226646	CpG: 18	214	18	153	16.8	71.5	0.85
586	chrX	226900	227512	CpG: 63	612	63	404	20.6	66	0.99
586	chrX	232018	232794	CpG: 70	776	70	460	18	59.3	1.07
586	chrX	249837	251054	CpG: 96	1217	96	820	15.8	67.4	0.84
586	chrX	253747	254019	CpG: 27	272	27	179	19.9	65.8	0.94
586	chrX	254992	255200	CpG: 20	208	20	135	19.2	64.9	0.92
586	chrX	255951	256248	CpG: 27	297	27	198	18.2	66.7	0.82
586	chrX	261226	261433	CpG: 16	207	16	139	15.5	67.1	0.7
587	chrX	267814	268030	CpG: 22	216	22	143	20.4	66.2	0.93
587	chrX	275711	277109	CpG: 102	1398	102	958	14.6	68.5	0.63
587	chrX	280482	281165	CpG: 45	683	45	539	13.2	78.9	0.65
587	chrX	288655	288886	CpG: 19	231	19	146	16.5	63.2	0.82
587	chrX	290762	291000	CpG: 22	238	22	181	18.5	76.1	0.82
587	chrX	293041	293283	CpG: 18	242	18	160	14.9	66.1	0.68
587	chrX	299047	299365	CpG: 34	318	34	207	21.4	65.1	1.01
587	chrX	304867	305161	CpG: 23	294	23	195	15.6	66.3	0.71
587	chrX	307352	307911	CpG: 47	559	47	382	16.8	68.3	0.72
587	chrX	310864	311889	CpG: 85	1025	85	695	16.6	67.8	0.73
587	chrX	312611	313239	CpG: 55	628	55	424	17.5	67.5	0.77
587	chrX	314094	314464	CpG: 35	370	35	255	18.9	68.9	0.81
587	chrX	314797	315195	CpG: 34	398	34	245	17.1	61.6	0.9
587	chrX	316709	317326	CpG: 43	617	43	394	13.9	63.9	0.69
587	chrX	318417	320185	CpG: 175	1768	175	1236	19.8	69.9	0.81
587	chrX	324108	324315	CpG: 16	207	16	142	15.5	68.6	0.68
587	chrX	327798	328146	CpG: 29	348	29	244	16.7	70.1	0.68
587	chrX	330663	335233	CpG: 315	4570	315	3098	13.8	67.8	0.6
587	chrX	337436	337814	CpG: 34	378	34	245	18	64.8	0.86
587	chrX	338277	347936	CpG: 737	9659	737	6539	15.3	67.7	0.68
587	chrX	350300	351266	CpG: 76	966	76	644	15.7	66.7	0.73
587	chrX	352251	352891	CpG: 53	640	53	405	16.6	63.3	0.83
587	chrX	357933	359137	CpG: 103	1204	103	799	17.1	66.4	0.78
587	chrX	361255	361680	CpG: 39	425	39	273	18.4	64.2	0.9
587	chrX	363218	363754	CpG: 40	536	40	349	14.9	65.1	0.91
587	chrX	369559	369937	CpG: 32	378	32	259	16.9	68.5	0.73
587	chrX	370321	370564	CpG: 19	243	19	169	15.6	69.5	0.65
587	chrX	370770	371683	CpG: 65	913	65	605	14.2	66.3	0.66
587	chrX	373068	374387	CpG: 132	1319	132	824	20	62.5	1.02
587	chrX	375534	375845	CpG: 22	311	22	194	14.1	62.4	0.74
587	chrX	386231	387467	CpG: 160	1236	160	899	25.9	72.7	0.99
588	chrX	405903	406175	CpG: 23	272	23	165	16.9	60.7	0.92
588	chrX	406636	408913	CpG: 203	2277	203	1350	17.8	59.3	1.02
588	chrX	413444	413661	CpG: 19	217	19	142	17.5	65.4	0.82
588	chrX	418968	419636	CpG: 51	668	51	442	15.3	66.2	0.72
588	chrX	427181	428362	CpG: 89	1181	89	764	15.1	64.7	0.72
588	chrX	433842	434175	CpG: 27	333	27	201	16.2	60.4	0.9
588	chrX	437445	437969	CpG: 38	524	38	304	14.5	58	0.87
588	chrX	461033	461246	CpG: 20	213	20	144	18.8	67.6	0.83
588	chrX	476165	476447	CpG: 21	282	21	157	14.9	55.7	0.96
588	chrX	497394	497620	CpG: 21	226	21	144	18.6	63.7	0.95
588	chrX	500176	500748	CpG: 40	572	40	326	14	57	0.86
589	chrX	619007	620527	CpG: 115	1520	115	1041	15.1	68.5	0.65
589	chrX	623828	624591	CpG: 66	763	66	504	17.3	66.1	0.8
589	chrX	629694	631462	CpG: 163	1768	163	1100	18.4	62.2	0.95
589	chrX	631888	632238	CpG: 34	350	34	221	19.4	63.1	0.98
589	chrX	633992	634942	CpG: 84	950	84	582	17.7	61.3	0.94
589	chrX	642055	642692	CpG: 51	637	51	421	16	66.1	0.75
589	chrX	644088	644902	CpG: 78	814	78	546	19.2	67.1	0.85
590	chrX	662201	662436	CpG: 17	235	17	123	14.5	52.3	1.06
590	chrX	663882	664104	CpG: 17	222	17	129	15.3	58.1	0.94
591	chrX	790949	791167	CpG: 17	218	17	129	15.6	59.2	0.89
591	chrX	905884	906112	CpG: 16	228	16	143	14	62.7	0.72
594	chrX	1202332	1202563	CpG: 20	231	20	140	17.3	60.6	0.95
594	chrX	1294313	1294610	CpG: 23	297	23	186	15.5	62.6	0.8
595	chrX	1352174	1352464	CpG: 27	290	27	182	18.6	62.8	0.95
595	chrX	1365245	1367849	CpG: 429	2604	429	2159	32.9	82.9	1.31
595	chrX	1386365	1386816	CpG: 32	451	32	261	14.2	57.9	0.85
595	chrX	1387246	1387594	CpG: 36	348	36	240	20.7	69	0.88
595	chrX	1389235	1389533	CpG: 29	298	29	193	19.5	64.8	0.93
595	chrX	1391608	1392917	CpG: 170	1309	170	975	26	74.5	0.95
595	chrX	1418987	1419247	CpG: 21	260	21	178	16.2	68.5	0.7
595	chrX	1427770	1428109	CpG: 32	339	32	229	18.9	67.6	0.83
595	chrX	1432130	1432481	CpG: 25	351	25	232	14.2	66.1	0.66
595	chrX	1434958	1435222	CpG: 20	264	20	158	15.2	59.8	0.85
595	chrX	1439060	1439459	CpG: 35	399	35	250	17.5	62.7	0.91
596	chrX	1443040	1443881	CpG: 62	841	62	502	14.7	59.7	0.92
596	chrX	1452747	1454457	CpG: 151	1710	151	1241	17.7	72.6	0.68
596	chrX	1465541	1466680	CpG: 103	1139	103	739	18.1	64.9	0.87
596	chrX	1536986	1537230	CpG: 19	244	19	156	15.6	63.9	0.77
597	chrX	1591460	1592141	CpG: 76	681	76	455	22.3	66.8	1.06
597	chrX	1593773	1594270	CpG: 40	497	40	315	16.1	63.4	0.8
597	chrX	1598112	1601734	CpG: 240	3622	240	2293	13.3	63.3	0.66
597	chrX	1660260	1660467	CpG: 19	207	19	128	18.4	61.8	0.97
601	chrX	2186720	2186985	CpG: 18	265	18	164	13.6	61.9	0.72
75	chrX	2488729	2490662	CpG: 133	1933	133	1226	13.8	63.4	0.69
604	chrX	2490817	2491029	CpG: 17	212	17	131	16	61.8	0.85
604	chrX	2500328	2501138	CpG: 94	810	94	531	23.2	65.6	1.09
604	chrX	2583412	2584744	CpG: 147	1332	147	970	22.1	72.8	0.84
604	chrX	2609065	2609656	CpG: 71	591	71	438	24	74.1	0.87
605	chrX	2690929	2692079	CpG: 107	1150	107	776	18.6	67.5	0.82
606	chrX	2828512	2830194	CpG: 143	1682	143	1134	17	67.4	0.81
607	chrX	2907397	2907605	CpG: 19	208	19	146	18.3	70.2	0.75
607	chrX	2917908	2918195	CpG: 21	287	21	181	14.6	63.1	0.74
607	chrX	2928154	2929470	CpG: 108	1316	108	838	16.4	63.7	0.83
610	chrX	3310327	3310568	CpG: 20	241	20	159	16.6	66	0.77
610	chrX	3317110	3317690	CpG: 55	580	55	386	19	66.6	0.86
610	chrX	3345312	3347306	CpG: 147	1994	147	1314	14.7	65.9	0.68
613	chrX	3712365	3712579	CpG: 17	214	17	120	15.9	56.1	1.01
613	chrX	3712691	3713921	CpG: 138	1230	138	882	22.4	71.7	0.87
614	chrX	3814532	3816531	CpG: 156	1999	156	1127	15.6	56.4	0.98
614	chrX	3835162	3835761	CpG: 65	599	65	444	21.7	74.1	0.79
614	chrX	3838065	3838689	CpG: 48	624	48	364	15.4	58.3	0.9
614	chrX	3842622	3844169	CpG: 171	1547	171	1122	22.1	72.5	0.84
614	chrX	3873582	3874181	CpG: 65	599	65	444	21.7	74.1	0.79
614	chrX	3876395	3877113	CpG: 55	718	55	426	15.3	59.3	0.87
614	chrX	3881046	3882593	CpG: 172	1547	172	1122	22.2	72.5	0.85
614	chrX	3912013	3912612	CpG: 65	599	65	444	21.7	74.1	0.79
614	chrX	3914824	3915542	CpG: 55	718	55	426	15.3	59.3	0.87
614	chrX	3919475	3921022	CpG: 172	1547	172	1122	22.2	72.5	0.85
629	chrX	5892966	5893263	CpG: 21	297	21	165	14.1	55.6	0.94
630	chrX	5903061	5903658	CpG: 46	597	46	343	15.4	57.5	0.94
632	chrX	6226079	6227865	CpG: 138	1786	138	1170	15.5	65.5	0.72
639	chrX	7147652	7148447	CpG: 117	795	117	595	29.4	74.8	1.06
645	chrX	7927036	7927567	CpG: 49	531	49	358	18.5	67.4	0.81
651	chrX	8730816	8732459	CpG: 144	1643	144	1050	17.5	63.9	0.86
652	chrX	8783244	8783567	CpG: 24	323	24	208	14.9	64.4	0.72
652	chrX	8801136	8801518	CpG: 29	382	29	246	15.2	64.4	0.75
656	chrX	9342678	9342889	CpG: 22	211	22	148	20.9	70.1	0.85
657	chrX	9464790	9466480	CpG: 183	1690	183	1169	21.7	69.2	0.91
659	chrX	9765114	9766020	CpG: 74	906	74	560	16.3	61.8	0.86
659	chrX	9785526	9787061	CpG: 184	1535	184	1064	24	69.3	1
660	chrX	9890568	9890890	CpG: 30	322	30	212	18.6	65.8	0.86
660	chrX	9895487	9895782	CpG: 23	295	23	204	15.6	69.2	0.65
660	chrX	9944545	9944928	CpG: 27	383	27	242	14.1	63.2	0.72
661	chrX	9992165	9992368	CpG: 19	203	19	149	18.7	73.4	0.72
661	chrX	10014473	10016543	CpG: 252	2070	252	1474	24.3	71.2	0.96
662	chrX	10117143	10117719	CpG: 48	576	48	402	16.7	69.8	0.69
662	chrX	10126010	10126366	CpG: 26	356	26	214	14.6	60.1	0.82
662	chrX	10158280	10158842	CpG: 58	562	58	375	20.6	66.7	0.93
666	chrX	10620159	10620446	CpG: 32	287	32	184	22.3	64.1	1.11
669	chrX	11111156	11111638	CpG: 41	482	41	299	17	62	0.89
669	chrX	11138871	11139444	CpG: 50	573	50	409	17.5	71.4	0.69
672	chrX	11427407	11428062	CpG: 62	655	62	436	18.9	66.6	0.86
84	chrX	11664213	11666424	CpG: 166	2211	166	1428	15	64.6	0.72
674	chrX	11757665	11758817	CpG: 144	1152	144	814	25	70.7	1
